timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
11:36:38.044973,0,140233,25483,22499,139434,106617,106662,-0.306,-0.978,0.068,60.0,0.0,0,0.0
11:36:38.051922,1,237574,25437,22514,231990,237328,237371,-0.472,-1.025,0.020,60.0,0.0,0,0.0
11:36:38.059901,2,207803,25414,22542,200002,368437,368517,-0.407,-1.087,-0.020,60.0,0.0,0,0.0
11:36:38.067880,3,184741,25367,22548,179699,493570,493624,-0.260,-1.110,0.058,60.0,0.0,0,0.0
11:36:38.074895,4,173810,25371,22574,169280,524031,524031,-0.493,-0.922,-0.014,60.0,0.0,0,0.0
11:36:38.081843,5,170231,25469,22687,166097,524031,524031,-0.470,-0.809,0.143,60.0,0.0,0,0.0
11:36:38.089072,6,170204,25559,22818,166167,524031,524031,-0.423,-0.855,-0.064,60.0,0.0,0,0.0
11:36:38.096055,7,170260,25678,22909,166381,524031,524031,-0.417,-0.696,0.184,60.0,0.0,0,0.0
11:36:38.243432,8,170310,25741,22872,166780,524031,524031,-0.593,-0.810,0.126,60.0,0.0,0,0.0
11:36:38.250369,9,170417,25528,22557,166692,524031,524031,-0.783,-1.071,-0.034,60.0,0.0,0,0.0
11:36:38.257084,10,170527,25330,22350,166502,524031,524031,-0.814,-0.911,0.383,60.0,0.0,0,0.0
11:36:38.264529,11,170513,25290,22367,166700,524031,524031,-0.553,-1.053,-0.017,60.0,0.0,0,0.0
11:36:38.271413,12,170346,50422,44151,166637,524031,524031,-0.772,-0.744,0.191,60.0,0.0,0,0.0
11:36:38.441422,13,170052,50240,44087,166313,524031,524031,-0.655,-0.933,0.083,60.0,0.0,0,0.0
11:36:38.449401,14,169843,49937,43957,165913,524031,524031,-0.535,-0.674,0.356,60.0,0.0,0,0.0
11:36:38.456974,15,169575,49879,44024,165556,524031,524031,-0.487,-0.889,0.024,60.0,0.0,0,0.0
11:36:38.463609,16,169336,49770,43960,164982,524031,524031,-0.712,-0.925,-0.024,60.0,0.0,0,0.0
11:36:38.470594,17,169194,49778,43944,164487,524031,524031,-0.526,-0.915,0.281,60.0,0.0,0,0.0
11:36:38.647100,18,169125,49706,43873,164020,524031,524031,-0.539,-1.007,0.366,60.0,0.0,0,0.0
11:36:38.654266,19,169209,49520,43787,163353,524031,524031,-0.367,-1.125,0.033,60.0,0.0,0,0.0
11:36:38.661372,20,169179,49443,43763,162395,524031,524031,-0.526,-0.895,0.028,60.0,0.0,0,0.0
11:36:38.668369,21,169053,49892,44167,162104,524031,524031,-0.512,-0.772,0.065,60.0,0.0,0,0.0
11:36:38.675353,22,168939,50264,44454,162675,524031,524031,-0.239,-0.829,0.118,60.0,0.0,0,0.0
11:36:38.849059,23,168831,50454,44599,162896,524031,524031,-0.266,-0.883,0.128,60.0,0.0,0,0.0
11:36:38.856112,24,168853,97048,84334,163004,524031,524031,-0.241,-1.034,-0.036,60.0,0.0,0,0.0
11:36:38.862956,25,169009,99496,88037,162860,524031,524031,-0.545,-1.003,0.092,60.0,0.0,0,0.0
11:36:38.869937,26,169296,99794,88470,162930,524031,524031,-0.400,-1.155,0.114,60.0,0.0,0,0.0
11:36:38.876918,27,169660,99946,88689,163603,524031,524031,-0.290,-1.115,-0.015,60.0,0.0,0,0.0
11:36:39.043283,28,170050,100100,88745,164435,524031,524031,-0.300,-1.029,0.034,60.0,0.0,0,0.0
11:36:39.050264,29,170504,100040,88666,165092,524031,524031,-0.286,-0.898,0.125,60.0,0.0,0,0.0
11:36:39.057246,30,170720,99892,88627,165445,524031,524031,-0.304,-0.798,0.191,60.0,0.0,0,0.0
11:36:39.065341,31,170780,99840,88707,165709,524031,524031,-0.208,-0.870,0.057,60.0,0.0,0,0.0
11:36:39.071325,32,170771,99966,88909,165793,524031,524031,-0.158,-0.901,0.025,60.0,0.0,0,0.0
11:36:39.244916,33,170739,100111,89113,165819,524031,524031,-0.167,-0.972,0.018,60.0,0.0,0,0.0
11:36:39.251859,34,170772,100372,89348,166019,524031,524031,-0.460,-0.988,0.040,60.0,0.0,0,0.0
11:36:39.258112,35,171117,100580,89622,166698,524031,524031,-0.395,-1.153,0.068,60.0,0.0,0,0.0
11:36:39.265952,36,171513,103159,92137,167222,524031,524031,-0.269,-1.105,0.205,60.0,0.0,0,0.0
11:36:39.273261,37,171791,103112,92200,167612,524031,524031,-0.404,-0.954,0.183,60.0,0.0,0,0.0
11:36:39.442178,38,172200,103169,92288,168298,524031,524031,-0.531,-0.797,0.110,60.0,0.0,0,0.0
11:36:39.449838,39,172547,102932,92207,168895,524031,524031,-0.508,-0.821,0.029,60.0,0.0,0,0.0
11:36:39.456545,40,172769,102409,91890,169309,524031,524031,-0.346,-0.793,0.038,60.0,0.0,0,0.0
11:36:39.464150,41,173003,102403,91870,169818,524031,524031,-0.328,-0.879,0.186,60.0,0.0,0,0.0
11:36:39.471742,42,173146,101931,90846,169805,524031,524031,-0.787,-1.019,-0.002,60.0,0.0,0,0.0
11:36:39.643241,43,173095,100969,89397,169334,524031,524031,-0.939,-0.939,0.383,60.0,0.0,0,0.0
11:36:39.650222,44,172912,100689,89008,169035,524031,524031,-0.518,-0.929,0.241,60.0,0.0,0,0.0
11:36:39.657885,45,172655,100673,88987,168714,524031,524031,-0.499,-0.845,0.197,60.0,0.0,0,0.0
11:36:39.664864,46,172469,100961,89087,168160,524031,524031,-0.506,-0.901,-0.063,60.0,0.0,0,0.0
11:36:39.671395,47,172400,101474,89463,167700,524031,524031,-0.741,-0.736,0.173,60.0,0.0,0,0.0
11:36:39.843848,48,172546,101922,90129,167786,524031,524031,-0.269,-0.800,0.151,60.0,0.0,0,0.0
11:36:39.851003,49,172669,102126,90561,168043,524031,524031,-0.083,-0.960,-0.009,60.0,0.0,0,0.0
11:36:39.857832,50,172845,102328,90730,168365,524031,524031,-0.734,-1.002,-0.115,60.0,0.0,0,0.0
11:36:39.864937,51,173336,102828,91244,169457,524031,524031,-0.400,-0.945,0.394,60.0,0.0,0,0.0
11:36:39.872090,52,174173,103286,91837,170574,524031,524031,-0.539,-1.142,0.113,60.0,0.0,0,0.0
11:36:40.047037,53,174941,103165,92183,170215,524031,524031,-0.167,-1.200,0.101,60.0,0.0,0,0.0
11:36:40.054227,54,175164,103512,92541,170740,524031,524031,-0.247,-0.864,0.036,60.0,0.0,0,0.0
11:36:40.061035,55,175506,104031,92815,172426,524031,524031,-0.389,-0.753,0.082,60.0,0.0,0,0.0
11:36:40.068003,56,176143,104386,93013,173975,524031,524031,-0.375,-0.813,0.110,60.0,0.0,0,0.0
11:36:40.074891,57,176803,104631,93135,175157,524031,524031,-0.146,-0.995,0.082,60.0,0.0,0,0.0
11:36:40.242873,58,177567,104863,93385,175659,524031,524031,-0.260,-1.092,0.070,60.0,0.0,0,0.0
11:36:40.250782,59,178289,104860,93651,175096,524031,524031,-0.263,-1.237,0.131,60.0,0.0,0,0.0
11:36:40.256994,60,178595,104940,94040,173934,524031,524031,-0.312,-1.129,-0.035,60.0,0.0,0,0.0
11:36:40.264933,61,178888,105239,94146,175061,524031,524031,-0.244,-0.958,-0.036,60.0,0.0,0,0.0
11:36:40.271983,62,179465,105494,94021,176711,524031,524031,-0.239,-0.761,0.063,60.0,0.0,0,0.0
11:36:40.444230,63,180148,105573,93769,177729,524031,524031,-0.225,-0.835,0.217,60.0,0.0,0,0.0
11:36:40.451480,64,180905,105376,93552,178094,524031,524031,-0.106,-0.965,0.153,60.0,0.0,0,0.0
11:36:40.458528,65,181326,104862,93362,177620,524031,524031,-0.257,-0.983,0.090,60.0,0.0,0,0.0
11:36:40.466690,66,181380,104668,93621,176281,524031,524031,-0.408,-1.056,0.004,60.0,0.0,0,0.0
11:36:40.474925,67,181278,104809,94139,176124,524031,524031,-0.080,-1.161,0.006,60.0,0.0,0,0.0
11:36:40.643288,68,181410,105051,94400,177460,524031,524031,-0.452,-0.936,0.143,60.0,0.0,0,0.0
11:36:40.650271,69,181636,104983,94370,178521,524031,524031,-0.400,-0.921,-0.032,60.0,0.0,0,0.0
11:36:40.658276,70,181739,105081,94590,179577,524031,524031,-0.100,-0.781,0.134,60.0,0.0,0,0.0
11:36:40.665230,71,181862,105487,94804,180517,524031,524031,-0.325,-0.761,0.173,60.0,0.0,0,0.0
11:36:40.672210,72,182319,105664,94846,180933,524031,524031,-0.640,-0.898,-0.005,60.0,0.0,0,0.0
